Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
embrace-herringbone-laminate-flooring-smoked-oak-14mm-built-in-underlay,Embrace Herringbone Laminate Flooring Smoked Oak 14mm Built-in Underlay,<h2>Embrace Herringbone Laminate Flooring Smoked Oak 14mm Built-in Underlay</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74145H,0,shopify,100,deny,manual,29.99,29.99,TRUE,TRUE,,,Embrace Herringbone Laminate Flooring Smoked Oak 14mm Built-in Underlay,Embrace Herringbone Laminate Flooring Smoked Oak 14mm Built-in Underlay,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
embrace-herringbone-laminate-flooring-arctic-beige-14mm-built-in-underlay,Embrace Herringbone Laminate Flooring Arctic Beige 14mm Built-in Underlay,<h2>Embrace Herringbone Laminate Flooring Arctic Beige 14mm Built-in Underlay</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74146H,0,shopify,100,deny,manual,29.99,29.99,TRUE,TRUE,,,Embrace Herringbone Laminate Flooring Arctic Beige 14mm Built-in Underlay,Embrace Herringbone Laminate Flooring Arctic Beige 14mm Built-in Underlay,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
embrace-herringbone-polar-oak-14mm-laminate-flooring-built-in-underlay,Embrace Herringbone Polar Oak 14mm Laminate Flooring Built-in Underlay,<h2>Embrace Herringbone Polar Oak 14mm Laminate Flooring Built-in Underlay</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74147H,0,shopify,100,deny,manual,29.99,29.99,TRUE,TRUE,,,Embrace Herringbone Polar Oak 14mm Laminate Flooring Built-in Underlay,Embrace Herringbone Polar Oak 14mm Laminate Flooring Built-in Underlay,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
embrace-herringbone-laminate-flooring-crystal-oak-14mm-built-in-underlay,Embrace Herringbone Laminate Flooring Crystal Oak 14mm Built-in Underlay,<h2>Embrace Herringbone Laminate Flooring Crystal Oak 14mm Built-in Underlay</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74148H,0,shopify,100,deny,manual,29.99,29.99,TRUE,TRUE,,,Embrace Herringbone Laminate Flooring Crystal Oak 14mm Built-in Underlay,Embrace Herringbone Laminate Flooring Crystal Oak 14mm Built-in Underlay,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
embrace-herringbone-laminate-flooring-farmhouse-oak-14mm-built-in-underlay,Embrace Herringbone Laminate Flooring Farmhouse Oak 14mm Built-in Underlay,<h2>Embrace Herringbone Laminate Flooring Farmhouse Oak 14mm Built-in Underlay</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74149H,0,shopify,100,deny,manual,29.99,29.99,TRUE,TRUE,,,Embrace Herringbone Laminate Flooring Farmhouse Oak 14mm Built-in Underlay,Embrace Herringbone Laminate Flooring Farmhouse Oak 14mm Built-in Underlay,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
embrace-herringbone-laminate-flooring-woodland-oak-14mm-built-in-underlay,Embrace Herringbone Laminate Flooring Woodland Oak 14mm Built-in Underlay,<h2>Embrace Herringbone Laminate Flooring Woodland Oak 14mm Built-in Underlay</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,74150H,0,shopify,100,deny,manual,29.99,29.99,TRUE,TRUE,,,Embrace Herringbone Laminate Flooring Woodland Oak 14mm Built-in Underlay,Embrace Herringbone Laminate Flooring Woodland Oak 14mm Built-in Underlay,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
aqua-plank-hazel-oak-herringbone-click-vinyl,Aqua Plank Hazel Oak Herringbone Click Vinyl,<h2>Aqua Plank Hazel Oak Herringbone Click Vinyl</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,TRUE,Title,Default Title,AP74159H,0,shopify,100,deny,manual,29.98,29.98,TRUE,TRUE,,,Aqua Plank Hazel Oak Herringbone Click Vinyl,Aqua Plank Hazel Oak Herringbone Click Vinyl,Elegant herringbone pattern flooring from Factory Direct Flooring. Classic design that adds character and style to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,active
safety-flooring-plus-earth-brown-2014,Safety Flooring Plus Earth Brown 2014,"<h2>Safety Flooring Plus Earth Brown 2014</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31386,0,shopify,100,deny,manual,29.18,29.18,TRUE,TRUE,,,Safety Flooring Plus Earth Brown 2014,Safety Flooring Plus Earth Brown 2014,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
safety-flooring-plus-black-2010,Safety Flooring Plus Black 2010,"<h2>Safety Flooring Plus Black 2010</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31395,0,shopify,100,deny,manual,29.18,29.18,TRUE,TRUE,,,Safety Flooring Plus Black 2010,Safety Flooring Plus Black 2010,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
safety-flooring-plus-blood-red-2012,Safety Flooring Plus Blood Red 2012,"<h2>Safety Flooring Plus Blood Red 2012</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31347,0,shopify,100,deny,manual,29.18,29.18,TRUE,TRUE,,,Safety Flooring Plus Blood Red 2012,Safety Flooring Plus Blood Red 2012,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-elmwood-heavy-duty-safety-flooring,Polysafe Standard Elmwood Heavy Duty Safety Flooring,"<h2>Polysafe Standard Elmwood Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31363,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Elmwood Heavy Duty Safety Flooring,Polysafe Standard Elmwood Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-ash-grey-heavy-duty-safety-flooring,Polysafe Standard Ash Grey Heavy Duty Safety Flooring,"<h2>Polysafe Standard Ash Grey Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31369,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Ash Grey Heavy Duty Safety Flooring,Polysafe Standard Ash Grey Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-cool-aqua-heavy-duty-safety-flooring,Polysafe Standard Cool Aqua Heavy Duty Safety Flooring,"<h2>Polysafe Standard Cool Aqua Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31370,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Cool Aqua Heavy Duty Safety Flooring,Polysafe Standard Cool Aqua Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-storm-blue-heavy-duty-safety-flooring,Polysafe Standard Storm Blue Heavy Duty Safety Flooring,"<h2>Polysafe Standard Storm Blue Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31371,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Storm Blue Heavy Duty Safety Flooring,Polysafe Standard Storm Blue Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-autumn-beige-heavy-duty-safety-flooring,Polysafe Standard Autumn Beige Heavy Duty Safety Flooring,"<h2>Polysafe Standard Autumn Beige Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31372,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Autumn Beige Heavy Duty Safety Flooring,Polysafe Standard Autumn Beige Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-silver-birch-heavy-duty-safety-flooring,Polysafe Standard Silver Birch Heavy Duty Safety Flooring,"<h2>Polysafe Standard Silver Birch Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31373,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Silver Birch Heavy Duty Safety Flooring,Polysafe Standard Silver Birch Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-cedar-blue-heavy-duty-safety-flooring,Polysafe Standard Cedar Blue Heavy Duty Safety Flooring,"<h2>Polysafe Standard Cedar Blue Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31374,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Cedar Blue Heavy Duty Safety Flooring,Polysafe Standard Cedar Blue Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-alpine-green-heavy-duty-safety-flooring,Polysafe Standard Alpine Green Heavy Duty Safety Flooring,"<h2>Polysafe Standard Alpine Green Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31377,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Alpine Green Heavy Duty Safety Flooring,Polysafe Standard Alpine Green Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-arctic-blue-heavy-duty-safety-flooring,Polysafe Standard Arctic Blue Heavy Duty Safety Flooring,"<h2>Polysafe Standard Arctic Blue Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31378,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Arctic Blue Heavy Duty Safety Flooring,Polysafe Standard Arctic Blue Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-redwood-heavy-duty-safety-flooring,Polysafe Standard Redwood Heavy Duty Safety Flooring,"<h2>Polysafe Standard Redwood Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31381,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Redwood Heavy Duty Safety Flooring,Polysafe Standard Redwood Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-twilight-heavy-duty-safety-flooring,Polysafe Standard Twilight Heavy Duty Safety Flooring,"<h2>Polysafe Standard Twilight Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31382,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Twilight Heavy Duty Safety Flooring,Polysafe Standard Twilight Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-black-walnut-heavy-duty-safety-flooring,Polysafe Standard Black Walnut Heavy Duty Safety Flooring,"<h2>Polysafe Standard Black Walnut Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31383,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Black Walnut Heavy Duty Safety Flooring,Polysafe Standard Black Walnut Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
safety-flooring-plus-light-beige-2001,Safety Flooring Plus Light Beige 2001,"<h2>Safety Flooring Plus Light Beige 2001</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31384,0,shopify,100,deny,manual,29.18,29.18,TRUE,TRUE,,,Safety Flooring Plus Light Beige 2001,Safety Flooring Plus Light Beige 2001,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
safety-flooring-plus-light-grey-2004,Safety Flooring Plus Light Grey 2004,"<h2>Safety Flooring Plus Light Grey 2004</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31387,0,shopify,100,deny,manual,29.18,29.18,TRUE,TRUE,,,Safety Flooring Plus Light Grey 2004,Safety Flooring Plus Light Grey 2004,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
safety-flooring-plus-dusky-blue-2005,Safety Flooring Plus Dusky Blue 2005,"<h2>Safety Flooring Plus Dusky Blue 2005</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31388,0,shopify,100,deny,manual,29.18,29.18,TRUE,TRUE,,,Safety Flooring Plus Dusky Blue 2005,Safety Flooring Plus Dusky Blue 2005,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
safety-flooring-plus-slate-grey-2006,Safety Flooring Plus Slate Grey 2006,"<h2>Safety Flooring Plus Slate Grey 2006</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31389,0,shopify,100,deny,manual,29.18,29.18,TRUE,TRUE,,,Safety Flooring Plus Slate Grey 2006,Safety Flooring Plus Slate Grey 2006,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
safety-flooring-plus-nearly-black-2009,Safety Flooring Plus Nearly Black 2009,"<h2>Safety Flooring Plus Nearly Black 2009</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31394,0,shopify,100,deny,manual,29.18,29.18,TRUE,TRUE,,,Safety Flooring Plus Nearly Black 2009,Safety Flooring Plus Nearly Black 2009,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
polysafe-standard-nordic-grey-heavy-duty-safety-flooring,Polysafe Standard Nordic Grey Heavy Duty Safety Flooring,"<h2>Polysafe Standard Nordic Grey Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,31379,0,shopify,100,deny,manual,34.54,34.54,TRUE,TRUE,,,Polysafe Standard Nordic Grey Heavy Duty Safety Flooring,Polysafe Standard Nordic Grey Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
contract-safe-vinyl-flooring-grey-690d-2mtr-wide,Contract Safe Vinyl Flooring Grey 690D 2mtr Wide,"<h2>Contract Safe Vinyl Flooring Grey 690D 2mtr Wide</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,65812ST,0,shopify,100,deny,manual,19.07,19.07,TRUE,TRUE,,,Contract Safe Vinyl Flooring Grey 690D 2mtr Wide,Contract Safe Vinyl Flooring Grey 690D 2mtr Wide,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
contract-safe-vinyl-flooring-medium-grey-970m-2mtr-wide,Contract Safe Vinyl Flooring Medium Grey 970M 2mtr Wide,"<h2>Contract Safe Vinyl Flooring Medium Grey 970M 2mtr Wide</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,65813ST,0,shopify,100,deny,manual,19.07,19.07,TRUE,TRUE,,,Contract Safe Vinyl Flooring Medium Grey 970M 2mtr Wide,Contract Safe Vinyl Flooring Medium Grey 970M 2mtr Wide,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
contract-safe-vinyl-flooring-storm-grey-109s-2mtr-wide,Contract Safe Vinyl Flooring Storm Grey 109S 2mtr Wide,"<h2>Contract Safe Vinyl Flooring Storm Grey 109S 2mtr Wide</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,65934ST,0,shopify,100,deny,manual,19.07,19.07,TRUE,TRUE,,,Contract Safe Vinyl Flooring Storm Grey 109S 2mtr Wide,Contract Safe Vinyl Flooring Storm Grey 109S 2mtr Wide,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
plain-colours-solid-white-000s-vinyl-flooring,Plain Colours Solid White 000S Vinyl Flooring,"<h2>Plain Colours Solid White 000S Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,67426ST,0,shopify,100,deny,manual,11.51,11.51,TRUE,TRUE,,,Plain Colours Solid White 000S Vinyl Flooring,Plain Colours Solid White 000S Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
plain-colours-solid-grey-910m-vinyl-flooring,Plain Colours Solid Grey 910M Vinyl Flooring,"<h2>Plain Colours Solid Grey 910M Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,67429ST,0,shopify,100,deny,manual,11.51,11.51,TRUE,TRUE,,,Plain Colours Solid Grey 910M Vinyl Flooring,Plain Colours Solid Grey 910M Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
ultrafelt-vinyl-flooring-light-oak-plank,Ultrafelt Vinyl Flooring Light Oak Plank,"<h2>Ultrafelt Vinyl Flooring Light Oak Plank</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,67889ST,0,shopify,100,deny,manual,17.87,17.87,TRUE,TRUE,,,Ultrafelt Vinyl Flooring Light Oak Plank,Ultrafelt Vinyl Flooring Light Oak Plank,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
ultrafelt-vinyl-flooring-smoked-oak-plank,Ultrafelt Vinyl Flooring Smoked Oak Plank,"<h2>Ultrafelt Vinyl Flooring Smoked Oak Plank</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,TRUE,Title,Default Title,67890ST,0,shopify,100,deny,manual,17.87,17.87,TRUE,TRUE,,,Ultrafelt Vinyl Flooring Smoked Oak Plank,Ultrafelt Vinyl Flooring Smoked Oak Plank,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of on-trend colours and styles.",active
